station_id,station_name,bin_number,depth,latitude,longitude,station_type
PWS0724,Green Island Pass,9,104.0,60.2673,-147.3016,Harmonic
PWS0724,Green Island Pass,3,163.0,60.2673,-147.3016,Harmonic
PWS0725,Montague Point,19,40.0,60.3984,-147.0939,Harmonic
PWS0725,Montague Point,10,158.0,60.3984,-147.0939,Harmonic
PWS0725,Montague Point,1,277.0,60.3984,-147.0939,Harmonic
PWS0726,Bear Cape,13,251.0,60.352,-146.7463,Harmonic
PWS0726,Bear Cape,1,566.0,60.352,-146.7463,Harmonic
PWS0727,Johnstone Point,16,34.0,60.4887,-146.6165,Harmonic
PWS0727,Johnstone Point,8,139.0,60.4887,-146.6165,Harmonic
PWS0727,Johnstone Point,1,231.0,60.4887,-146.6165,Harmonic
PWS0729,Cape Hinchinbrook Approach,6,115.0,60.2249,-146.2262,Harmonic
PWS0729,Cape Hinchinbrook Approach,1,181.0,60.2249,-146.2262,Harmonic
PWS0731,"Middle Ground Shoal, north of",12,41.0,60.558,-146.3662,Harmonic
PWS0731,"Middle Ground Shoal, north of",6,119.0,60.558,-146.3662,Harmonic
PWS0731,"Middle Ground Shoal, north of",1,185.0,60.558,-146.3662,Harmonic
PWS0732,Channel Island,10,32.0,60.6044,-145.8402,Harmonic
PWS0732,Channel Island,6,84.0,60.6044,-145.8402,Harmonic
PWS0732,Channel Island,1,150.0,60.6044,-145.8402,Harmonic
PWS0733,Salmo Point,10,16.0,60.6167,-145.7707,Harmonic
PWS0733,Salmo Point,5,49.0,60.6167,-145.7707,Harmonic
PWS0733,Salmo Point,1,75.0,60.6167,-145.7707,Harmonic
PWS0734,Old Log Boom,6,12.0,60.5723,-145.7434,Harmonic
PWS0734,Old Log Boom,3,31.0,60.5723,-145.7434,Harmonic
PWS0734,Old Log Boom,1,44.0,60.5723,-145.7434,Harmonic
PWS0735,Mud Bay,9,14.0,60.5476,-145.8409,Harmonic
PWS0735,Mud Bay,5,27.0,60.5476,-145.8409,Harmonic
PWS0735,Mud Bay,1,40.0,60.5476,-145.8409,Harmonic
PWS0736,Port Gravina,21,50.0,60.6064,-146.3895,Weak and variable
PWS0736,Port Gravina,11,181.0,60.6064,-146.3895,Harmonic
PWS0736,Port Gravina,1,312.0,60.6064,-146.3895,Weak and variable
PWS0738,Tatitlek Narrows,13,,60.9087,-146.7595,Weak and variable
PWS0739,Between Naked and Eleanor Islands,17,34.0,60.6077,-147.4893,Harmonic
PWS0739,Between Naked and Eleanor Islands,9,139.0,60.6077,-147.4893,Harmonic
PWS0739,Between Naked and Eleanor Islands,1,244.0,60.6077,-147.4893,Harmonic
PWS0740,"Storey Island and Peak Island, between",16,46.0,60.7267,-147.3048,Harmonic
PWS0740,"Storey Island and Peak Island, between",8,177.0,60.7267,-147.3048,Weak and variable
PWS0740,"Storey Island and Peak Island, between",1,292.0,60.7267,-147.3048,Weak and variable
PWS0741,"Storey Island, north of",15,48.0,60.7504,-147.4059,Harmonic
PWS0741,"Storey Island, north of",7,179.0,60.7504,-147.4059,Harmonic
PWS0741,"Storey Island, north of",2,261.0,60.7504,-147.4059,Harmonic
PWS0742,Outpost Island,16,73.0,60.8354,-147.4494,Harmonic
PWS0742,Outpost Island,14,106.0,60.8354,-147.4494,Harmonic
PWS0742,Outpost Island,1,319.0,60.8354,-147.4494,Weak and variable
PWS0743,Slipper Point,18,25.0,60.91,-147.2655,Harmonic
PWS0743,Slipper Point,9,143.0,60.91,-147.2655,Harmonic
PWS0743,Slipper Point,2,235.0,60.91,-147.2655,Harmonic
PWS0744,Finski Point,19,13.0,60.9019,-147.0642,Harmonic
PWS0744,Finski Point,10,131.0,60.9019,-147.0642,Harmonic
PWS0744,Finski Point,3,223.0,60.9019,-147.0642,Harmonic
PWS0745,Valdez Narrows,15,133.0,61.0698,-146.6608,Harmonic
PWS0745,Valdez Narrows,10,231.0,61.0698,-146.6608,Harmonic
PWS0745,Valdez Narrows,5,329.0,61.0698,-146.6608,Harmonic
PWS0746,Valdez Boat Harbor Approach,25,,61.1213,-146.3641,Weak and variable
PWS0747,Valdez Terminal,26,,61.0917,-146.3858,Weak and variable
SAB0803,St. Andrew Bay Entrance,9,5.0,30.1218,-85.7297,Harmonic
SAB0803,St. Andrew Bay Entrance,5,18.0,30.1218,-85.7297,Harmonic
SAB0803,St. Andrew Bay Entrance,1,31.0,30.1218,-85.7297,Harmonic
SAB0805,Paper Mill,16,3.0,30.1304,-85.6316,Harmonic
SAB0805,Paper Mill,8,16.0,30.1304,-85.6316,Harmonic
SAB0805,Paper Mill,1,27.0,30.1304,-85.6316,Harmonic
SAB0806,Redfish Point,9,5.0,30.144,-85.6668,Harmonic
SAB0806,Redfish Point,5,19.0,30.144,-85.6668,Harmonic
SAB0806,Redfish Point,1,32.0,30.144,-85.6668,Harmonic
SAB0807,"Courtney Point, 0.75mi. SE of",8,7.0,30.1387,-85.6992,Harmonic
SAB0807,"Courtney Point, 0.75mi. SE of",4,20.0,30.1387,-85.6992,Harmonic
SAB0807,"Courtney Point, 0.75mi. SE of",1,30.0,30.1387,-85.6992,Harmonic
SAB0808,"Courtney Point, 0.4mi. ESE of",9,4.0,30.1442,-85.7033,Harmonic
SAB0808,"Courtney Point, 0.4mi. ESE of",5,11.0,30.1442,-85.7033,Harmonic
SAB0808,"Courtney Point, 0.4mi. ESE of",1,17.0,30.1442,-85.7033,Weak and variable
SAB0809,"Bear Point, 0.6nm E of",8,4.0,30.1644,-85.7134,Harmonic
SAB0809,"Bear Point, 0.6nm E of",5,14.0,30.1644,-85.7134,Harmonic
SAB0809,"Bear Point, 0.6nm E of",1,27.0,30.1644,-85.7134,Harmonic
SAB0812,"Long Point, West Bay",1,4.0,30.2392,-85.7498,Harmonic
SEA0103,Wrangell Narrows (off Petersburg),8,4.0,56.815,-132.9628,Harmonic
SEA0103,Wrangell Narrows (off Petersburg),5,15.0,56.815,-132.9628,Harmonic
SEA0103,Wrangell Narrows (off Petersburg),2,25.0,56.815,-132.9628,Harmonic
SEA0104,South Ledge,7,7.0,56.6206,-132.9634,Harmonic
SEA0104,South Ledge,4,16.0,56.6206,-132.9634,Harmonic
SEA0104,South Ledge,2,23.0,56.6206,-132.9634,Harmonic
SEA0202,Sergius Narrows,9,18.0,57.407,-135.6311,Harmonic
SEA0202,Sergius Narrows,7,31.0,57.407,-135.6311,Harmonic
SEA0202,Sergius Narrows,5,44.0,57.407,-135.6311,Harmonic
SEA0203,Kakul Narrows,19,19.0,57.3699,-135.6925,Harmonic
SEA0203,Kakul Narrows,16,58.0,57.3699,-135.6925,Harmonic
SEA0204,"Whitestone Narrows, S of Whitestone Point",6,16.0,57.245,-135.5639,Harmonic
SEA0204,"Whitestone Narrows, S of Whitestone Point",2,43.0,57.245,-135.5639,Harmonic
SEA0205,"Creek Point, 0.44 n.mi. SE of",5,15.0,57.2101,-135.4949,Harmonic
SEA0302,"Povorotni Island, 0.23 n.mi. WSW of",12,10.0,57.5105,-135.5617,Harmonic
SEA0302,"Povorotni Island, 0.23 n.mi. WSW of",9,50.0,57.5105,-135.5617,Harmonic
SEA0302,"Povorotni Island, 0.23 n.mi. WSW of",6,89.0,57.5105,-135.5617,Harmonic
SEA0303,"Big Rose Island, 0.2 n.mi. SE of",15,12.0,57.4531,-135.5373,Harmonic
SEA0303,"Big Rose Island, 0.2 n.mi. SE of",12,32.0,57.4531,-135.5373,Harmonic
SEA0303,"Big Rose Island, 0.2 n.mi. SE of",3,92.0,57.4531,-135.5373,Harmonic
SEA0304,"Suloia Point, 0.32 n.mi. ENE of",17,26.0,57.3922,-135.6411,Harmonic
SEA0304,"Suloia Point, 0.32 n.mi. ENE of",14,65.0,57.3922,-135.6411,Harmonic
SEA0304,"Suloia Point, 0.32 n.mi. ENE of",12,92.0,57.3922,-135.6411,Harmonic
SEA0305,"Kane Island, 0.29 n.mi. East of",19,,57.3221,-135.6535,Weak and variable
SEA0306,"Zeal Point, 0.34 n.mi. SSW of",12,16.0,57.2869,-135.6079,Harmonic
SEA0306,"Zeal Point, 0.34 n.mi. SSW of",10,29.0,57.2869,-135.6079,Harmonic
SEA0306,"Zeal Point, 0.34 n.mi. SSW of",7,48.0,57.2869,-135.6079,Harmonic
SEA0307,Tracy Arm Bar,18,32.0,57.7797,-133.6322,Harmonic
SEA0401,"Shrubby Island, east of",26,61.0,56.2267,-132.9087,Harmonic
SEA0401,"Shrubby Island, east of",25,72.0,56.2267,-132.9087,Harmonic
SEA0401,"Shrubby Island, east of",1,308.0,56.2267,-132.9087,Harmonic
SEA0402,"Snow Passage, southern approach",26,14.0,56.2563,-132.9405,Harmonic
SEA0402,"Snow Passage, southern approach",23,44.0,56.2563,-132.9405,Harmonic
SEA0402,"Snow Passage, southern approach",1,260.0,56.2563,-132.9405,Harmonic
SEA0403,Snow Passage Narrows,29,23.0,56.279,-132.953,Harmonic
SEA0403,Snow Passage Narrows,27,43.0,56.279,-132.953,Harmonic
SEA0403,Snow Passage Narrows,1,299.0,56.279,-132.953,Harmonic
SEA0404,Round Island Light,14,19.0,56.3142,-133.094,Harmonic
SEA0404,Round Island Light,12,32.0,56.3142,-133.094,Harmonic
SEA0404,Round Island Light,1,104.0,56.3142,-133.094,Harmonic
SEA0405,Vichnefski Rock Light,27,35.0,56.446,-133.0195,Harmonic
SEA0405,Vichnefski Rock Light,25,54.0,56.446,-133.0195,Harmonic
SEA0405,Vichnefski Rock Light,1,289.0,56.446,-133.0195,Harmonic
SEA0406,Killisnoo Harbor,25,12.0,57.4632,-134.5646,Harmonic
SEA0406,Killisnoo Harbor,1,90.0,57.4632,-134.5646,Harmonic
SEA0407,Eastern Channel,25,,57.0145,-135.3592,Weak and variable
SEA0408,Middle Channel,20,,57.0273,-135.3916,Weak and variable
SEA0409,Western Channel,15,18.0,57.0503,-135.3958,Harmonic
SEA0409,Western Channel,8,64.0,57.0503,-135.3958,Harmonic
SEA0409,Western Channel,1,110.0,57.0503,-135.3958,Harmonic
SEA0502,"The Brother, east of",13,173.0,57.3225,-133.7334,Harmonic
SEA0502,"The Brother, east of",1,488.0,57.3225,-133.7334,Harmonic
SEA0503,The Five Fingers,17,40.0,57.2663,-133.6035,Harmonic
SEA0503,The Five Fingers,8,158.0,57.2663,-133.6035,Harmonic
SEA0503,The Five Fingers,1,250.0,57.2663,-133.6035,Harmonic
SEA0504,Turnabout Island,17,,57.116,-133.9248,Harmonic
SEA0504,Turnabout Island,9,,57.116,-133.9248,Harmonic
SEA0504,Turnabout Island,1,,57.116,-133.9248,Harmonic
SEA0505,Kake Harbor,13,19.0,56.9657,-133.9522,Harmonic
SEA0505,Kake Harbor,9,45.0,56.9657,-133.9522,Harmonic
SEA0505,Kake Harbor,1,98.0,56.9657,-133.9522,Harmonic
SEA0507,"Hawk Inlet, Hawk Point",12,13.0,58.0973,-134.7751,Harmonic
SEA0507,"Hawk Inlet, Hawk Point",5,59.0,58.0973,-134.7751,Harmonic
SEA0507,"Hawk Inlet, Hawk Point",2,78.0,58.0973,-134.7751,Harmonic
SEA0601,The Eye Opener,15,16.0,56.3762,-133.2458,Harmonic
SEA0601,The Eye Opener,8,62.0,56.3762,-133.2458,Harmonic
SEA0601,The Eye Opener,1,108.0,56.3762,-133.2458,Harmonic
SEA0602,Red Bay Entrance,13,17.0,56.3292,-133.3028,Harmonic
SEA0602,Red Bay Entrance,6,63.0,56.3292,-133.3028,Harmonic
SEA0602,Red Bay Entrance,1,95.0,56.3292,-133.3028,Harmonic
SEA0603,"Sumner Island, east of",19,150.0,56.4055,-133.7477,Harmonic
SEA0603,"Sumner Island, east of",11,229.0,56.4055,-133.7477,Harmonic
SEA0603,"Sumner Island, east of",1,328.0,56.4055,-133.7477,Harmonic
SEA0604,Helm Rock,12,30.0,56.3754,-133.6679,Harmonic
SEA0604,Helm Rock,7,80.0,56.3754,-133.6679,Harmonic
SEA0604,Helm Rock,2,128.0,56.3754,-133.6679,Harmonic
SEA0605,"Mariposa Reef, 3 miles south of",8,184.0,56.3316,-133.7259,Harmonic
SEA0605,"Mariposa Reef, 3 miles south of",1,322.0,56.3316,-133.7259,Harmonic
SEA0606,Port Protection,25,,56.3314,-133.6406,Weak and variable
SEA0607,Port Beauclerc,14,,56.2731,-133.8968,Weak and variable
SEA0608,Calder Rocks,9,107.0,56.2398,-133.7399,Harmonic
SEA0608,Calder Rocks,1,186.0,56.2398,-133.7399,Harmonic
SEA0609,"Amelius Island, 1 mile east of",1,105.0,56.1778,-133.8418,Harmonic
SEA0610,"Shakan Light, 2.4 miles west of",19,25.0,56.1455,-133.6971,Harmonic
SEA0610,"Shakan Light, 2.4 miles west of",10,114.0,56.1455,-133.6971,Harmonic
SEA0610,"Shakan Light, 2.4 miles west of",1,,56.1455,-133.6971,Weak and variable
SEA0611,Shipley Bay Entrance,13,35.0,56.0904,-133.6896,Harmonic
SEA0611,Shipley Bay Entrance,7,94.0,56.0904,-133.6896,Harmonic
SEA0611,Shipley Bay Entrance,1,153.0,56.0904,-133.6896,Harmonic
SEA0612,"Shakan Strait, west end",5,15.0,56.1299,-133.5749,Harmonic
SEA0612,"Shakan Strait, west end",3,28.0,56.1299,-133.5749,Harmonic
SEA0612,"Shakan Strait, west end",1,41.0,56.1299,-133.5749,Harmonic
SEA0613,Shakan Strait Rock,9,17.0,56.1274,-133.4988,Harmonic
SEA0613,Shakan Strait Rock,5,44.0,56.1274,-133.4988,Harmonic
SEA0613,Shakan Strait Rock,1,70.0,56.1274,-133.4988,Harmonic
SEA0614,"El Capitan Strait, northwest entrance",2,14.0,56.1535,-133.4571,Harmonic
SEA0614,"El Capitan Strait, northwest entrance",1,20.0,56.1535,-133.4571,Harmonic
SEA0615,"The Quarries, Shakan Bay",3,,56.1731,-133.4842,Weak and variable
SEA0616,Dry Pass,11,6.0,56.1612,-133.3995,Harmonic
SEA0616,Dry Pass,5,16.0,56.1612,-133.3995,Harmonic
SEA0617,Affleck Canal,12,124.0,56.1035,-134.0661,Harmonic
SEA0617,Affleck Canal,8,229.0,56.1035,-134.0661,Harmonic
SEA0618,"Fairway Island, 2nm east of",14,25.0,56.0496,-133.9896,Harmonic
SEA0618,"Fairway Island, 2nm east of",8,64.0,56.0496,-133.9896,Harmonic
SEA0618,"Fairway Island, 2nm east of",1,110.0,56.0496,-133.9896,Harmonic
SEA0619,"Fairway Island, SW of",12,38.0,56.0369,-134.0753,Harmonic
SEA0619,"Fairway Island, SW of",6,117.0,56.0369,-134.0753,Harmonic
SEA0619,"Fairway Island, SW of",1,182.0,56.0369,-134.0753,Harmonic
SEA0621,"Coronation Island - Spanish Island, between",15,37.0,55.9255,-134.1282,Harmonic
SEA0621,"Coronation Island - Spanish Island, between",8,83.0,55.9255,-134.1282,Harmonic
SEA0621,"Coronation Island - Spanish Island, between",1,129.0,55.9255,-134.1282,Harmonic
SEA0622,Warren Channel,8,23.0,55.9335,-133.8353,Harmonic
SEA0622,Warren Channel,5,52.0,55.9335,-133.8353,Harmonic
SEA0622,Warren Channel,1,92.0,55.9335,-133.8353,Harmonic
SEA0623,Davidson Inlet,17,,55.9048,-133.5347,Weak and variable
SEA0624,"Whale Rock, 1.0 nm SE of",17,42.0,55.8334,-133.675,Harmonic
SEA0624,"Whale Rock, 1.0 nm SE of",9,147.0,55.8334,-133.675,Harmonic
SEA0624,"Whale Rock, 1.0 nm SE of",1,252.0,55.8334,-133.675,Harmonic
SEA0625,Tokeen Bay,8,12.0,56.0026,-133.4568,Harmonic
SEA0625,Tokeen Bay,4,38.0,56.0026,-133.4568,Harmonic
SEA0625,Tokeen Bay,1,58.0,56.0026,-133.4568,Harmonic
SEA0626,South entrance,19,41.0,55.8966,-133.3653,Harmonic
SEA0626,South entrance,10,159.0,55.8966,-133.3653,Harmonic
SEA0626,South entrance,1,278.0,55.8966,-133.3653,Harmonic
SEA0627,"Tuxekan Passage, north of Kutegi Point",8,17.0,55.908,-133.2706,Harmonic
SEA0627,"Tuxekan Passage, north of Kutegi Point",5,38.0,55.908,-133.2706,Harmonic
SEA0627,"Tuxekan Passage, north of Kutegi Point",1,64.0,55.908,-133.2706,Harmonic
SEA0628,Sea Otter Sound,15,82.0,55.8424,-133.5135,Harmonic
SEA0628,Sea Otter Sound,10,147.0,55.8424,-133.5135,Harmonic
SEA0628,Sea Otter Sound,1,266.0,55.8424,-133.5135,Harmonic
SEA0629,"Karheen Passage, west of Cob Island",20,14.0,55.7968,-133.3096,Harmonic
SEA0629,"Karheen Passage, west of Cob Island",10,46.0,55.7968,-133.3096,Harmonic
SEA0629,"Karheen Passage, west of Cob Island",1,76.0,55.7968,-133.3096,Harmonic
SEA0630,Tonowek Narrows,30,16.0,55.7592,-133.3355,Harmonic
SEA0630,Tonowek Narrows,16,62.0,55.7592,-133.3355,Harmonic
SEA0630,Tonowek Narrows,2,108.0,55.7592,-133.3355,Harmonic
SEA0631,Tonowek Bay,11,,55.7189,-133.4464,Weak and variable
SEA0632,Boca de Finas,12,60.0,55.6977,-133.5873,Harmonic
SEA0633,Dead Tree Point,14,23.0,55.7456,-133.6706,Harmonic
SEA0633,Dead Tree Point,8,62.0,55.7456,-133.6706,Harmonic
SEA0633,Dead Tree Point,2,102.0,55.7456,-133.6706,Harmonic
SEA0634,Timbered Island,11,14.0,55.6939,-133.7843,Harmonic
SEA0634,Timbered Island,5,53.0,55.6939,-133.7843,Harmonic
SEA0634,Timbered Island,1,79.0,55.6939,-133.7843,Harmonic
SEA0635,"Saint Nicholas Channel, north",12,22.0,55.5296,-133.5627,Harmonic
SEA0635,"Saint Nicholas Channel, north",6,81.0,55.5296,-133.5627,Harmonic
SEA0635,"Saint Nicholas Channel, north",2,121.0,55.5296,-133.5627,Harmonic
SEA0636,"Saint Nicholas Channel, south end",14,28.0,55.455,-133.6308,Harmonic
SEA0636,"Saint Nicholas Channel, south end",8,87.0,55.455,-133.6308,Harmonic
SEA0636,"Saint Nicholas Channel, south end",2,146.0,55.455,-133.6308,Harmonic
SEA0637,Portillo Channel,10,15.0,55.4925,-133.4257,Harmonic
SEA0637,Portillo Channel,5,47.0,55.4925,-133.4257,Harmonic
SEA0637,Portillo Channel,1,74.0,55.4925,-133.4257,Harmonic
SEA0638,"San Christoval Chanel, Larz Lt., 0.25nm N of",10,16.0,55.5882,-133.3305,Harmonic
SEA0638,"San Christoval Chanel, Larz Lt., 0.25nm N of",5,65.0,55.5882,-133.3305,Harmonic
SEA0638,"San Christoval Chanel, Larz Lt., 0.25nm N of",1,104.0,55.5882,-133.3305,Harmonic
SEA0639,San Christoval Rock,5,15.0,55.5627,-133.2992,Harmonic
SEA0639,San Christoval Rock,3,29.0,55.5627,-133.2992,Harmonic
SEA0639,San Christoval Rock,1,42.0,55.5627,-133.2992,Harmonic
SEA0641,"Arriaga Passage, west end",5,29.0,55.5719,-133.7331,Harmonic
SEA0641,"Arriaga Passage, west end",3,62.0,55.5719,-133.7331,Harmonic
SEA0641,"Arriaga Passage, west end",1,95.0,55.5719,-133.7331,Harmonic
SEA0642,Ursua Channel,13,,55.4581,-133.3162,Weak and variable
SEA0702,"San Juanito Islands, 1 mile south of",15,,55.393,-133.2657,Weak and variable
SEA0703,"Point Rosary, west of",18,48.0,55.2704,-133.5224,Harmonic
SEA0703,"Point Rosary, west of",9,196.0,55.2704,-133.5224,Weak and variable
SEA0704,Point Verde,7,14.0,55.2991,-133.2677,Harmonic
SEA0704,Point Verde,4,54.0,55.2991,-133.2677,Weak and variable
SEA0704,Point Verde,1,93.0,55.2991,-133.2677,Harmonic
SEA0705,Eagle Point,13,30.0,55.2202,-133.2411,Harmonic
SEA0705,Eagle Point,7,148.0,55.2202,-133.2411,Harmonic
SEA0705,Eagle Point,2,246.0,55.2202,-133.2411,Weak and variable
SEA0706,"Tlevak Narrows, Turn Point, east of",20,14.0,55.2649,-133.1224,Harmonic
SEA0706,"Tlevak Narrows, Turn Point, east of",11,44.0,55.2649,-133.1224,Harmonic
SEA0706,"Tlevak Narrows, Turn Point, east of",1,77.0,55.2649,-133.1224,Harmonic
SEA0708,"Cape Chacon, south of",13,42.0,54.6256,-132.0572,Harmonic
SEA0708,"Cape Chacon, south of",7,200.0,54.6256,-132.0572,Harmonic
SEA0708,"Cape Chacon, south of",1,357.0,54.6256,-132.0572,Harmonic
SEA0709,"Happy Harbor, Kasaan Island, Kasaan Bay",14,39.0,55.5038,-132.3162,Harmonic
SEA0709,"Happy Harbor, Kasaan Island, Kasaan Bay",7,176.0,55.5038,-132.3162,Harmonic
SEA0709,"Happy Harbor, Kasaan Island, Kasaan Bay",1,295.0,55.5038,-132.3162,Weak and variable
SEA0710,"Grindall Island, south of",21,24.0,55.411,-132.1264,Harmonic
SEA0710,"Grindall Island, south of",11,122.0,55.411,-132.1264,Harmonic
SEA0710,"Grindall Island, south of",1,220.0,55.411,-132.1264,Harmonic
SEA0711,east of the airport,12,15.0,55.3541,-131.6997,Harmonic
SEA0711,east of the airport,6,55.0,55.3541,-131.6997,Harmonic
SEA0711,east of the airport,1,87.0,55.3541,-131.6997,Harmonic
SEA0712,"Pennock Island, East Channel",14,16.0,55.3123,-131.5964,Harmonic
SEA0712,"Pennock Island, East Channel",7,62.0,55.3123,-131.5964,Harmonic
SEA0712,"Pennock Island, East Channel",1,101.0,55.3123,-131.5964,Weak and variable
SEA0713,"Walden Rocks, 0.4 mile north of",8,23.0,55.2785,-131.6115,Harmonic
SEA0713,"Walden Rocks, 0.4 mile north of",4,76.0,55.2785,-131.6115,Harmonic
SEA0713,"Walden Rocks, 0.4 mile north of",1,115.0,55.2785,-131.6115,Harmonic
SEA0714,"Pennock Island, West Channel",6,14.0,55.3014,-131.616,Harmonic
SEA0714,"Pennock Island, West Channel",4,41.0,55.3014,-131.616,Harmonic
SEA0714,"Pennock Island, West Channel",1,80.0,55.3014,-131.616,Weak and variable
SEA0801,"Juneau Harbor, N of",8,10.0,58.2964,-134.4247,Harmonic
SEA0801,"Juneau Harbor, N of",4,50.0,58.2964,-134.4247,Harmonic
SEA0801,"Juneau Harbor, N of",1,79.0,58.2964,-134.4247,Weak and variable
SEA0802,"Juneau Harbor, NW of Ferry Pier",9,13.0,58.2968,-134.4073,Weak and variable
SEA0803,"Juneau Harbor, S of",7,13.0,58.2848,-134.3976,Harmonic
SEA0803,"Juneau Harbor, S of",4,33.0,58.2848,-134.3976,Harmonic
SEA0803,"Juneau Harbor, S of",1,53.0,58.2848,-134.3976,Harmonic
SEA0804,N of Ship Creek,6,15.0,58.2574,-134.336,Harmonic
SEA0804,N of Ship Creek,3,54.0,58.2574,-134.336,Harmonic
SEA0804,N of Ship Creek,1,81.0,58.2574,-134.336,Harmonic
SEA0805,"Point Salisbury, west of",16,21.0,58.2092,-134.2497,Harmonic
SEA0805,"Point Salisbury, west of",9,67.0,58.2092,-134.2497,Weak and variable
SEA0806,SE of Bishop Point,21,,58.1938,-134.1326,Weak and variable
SEA0807,WNW of Jaw Point,11,,58.2928,-134.0989,Weak and variable
SEA0809,Taku Harbor Entrance,14,,58.0604,-134.0359,Weak and variable
SEA0810,"Point Coke, SE of, Tracy Arm",14,33.0,57.776,-133.6497,Harmonic
SEA0810,"Point Coke, SE of, Tracy Arm",7,170.0,57.776,-133.6497,Harmonic
SEA0810,"Point Coke, SE of, Tracy Arm",1,289.0,57.776,-133.6497,Harmonic
SEA0811,"Point Astley, NE of, Tracy Arm",14,33.0,57.73,-133.6312,Harmonic
SEA0811,"Point Astley, NE of, Tracy Arm",7,170.0,57.73,-133.6312,Harmonic
SEA0811,"Point Astley, NE of, Tracy Arm",1,289.0,57.73,-133.6312,Harmonic
SEA0812,"Tantallon Point, SW of",16,37.0,58.1729,-134.2881,Harmonic
SEA0812,"Tantallon Point, SW of",8,116.0,58.1729,-134.2881,Harmonic
SEA0812,"Tantallon Point, SW of",1,184.0,58.1729,-134.2881,Harmonic
SEA0813,Point Young,6,16.0,58.209,-134.5587,Harmonic
SEA0813,Point Young,3,55.0,58.209,-134.5587,Harmonic
SEA0813,Point Young,1,81.0,58.209,-134.5587,Harmonic
SEA0814,"Portland Island, SW of",24,24.0,58.3194,-134.7119,Weak and variable
SEA0814,"Portland Island, SW of",1,175.0,58.3194,-134.7119,Harmonic
SEA0815,"Coghland Island, east of, Auke Bay",16,,58.3554,-134.6791,Weak and variable
SEA0816,"Piling Point, east of",19,20.0,58.3281,-134.7834,Harmonic
SEA0816,"Piling Point, east of",10,79.0,58.3281,-134.7834,Harmonic
SEA0816,"Piling Point, east of",1,138.0,58.3281,-134.7834,Harmonic
SEA0817,"Point Lena, Favorite Channel",19,20.0,58.3927,-134.8005,Weak and variable
SEA0818,"Saginaw Channel, 2 miles E of Point Retreat",8,15.0,58.405,-134.885,Harmonic
SEA0818,"Saginaw Channel, 2 miles E of Point Retreat",4,67.0,58.405,-134.885,Harmonic
SEA0818,"Saginaw Channel, 2 miles E of Point Retreat",1,106.0,58.405,-134.885,Harmonic
SEA0819,"North Pass, Lincoln Island",21,33.0,58.4747,-134.9323,Harmonic
SEA0819,"North Pass, Lincoln Island",11,131.0,58.4747,-134.9323,Harmonic
SEA0819,"North Pass, Lincoln Island",1,230.0,58.4747,-134.9323,Harmonic
SEA0820,"Point Retreat, 1 mile west of",23,52.0,58.4168,-134.9666,Harmonic
SEA0820,"Point Retreat, 1 mile west of",12,232.0,58.4168,-134.9666,Harmonic
SEA0822,"Vanderbilt Reef, 2 miles west of",18,88.0,58.6035,-135.0431,Harmonic
SEA0822,"Vanderbilt Reef, 2 miles west of",10,298.0,58.6035,-135.0431,Weak and variable
SEA0823,Berners Bay,14,52.0,58.7109,-134.9926,Weak and variable
SEA0824,Skagway Harbor,15,22.0,59.4472,-135.3313,Weak and variable
SEA0825,"Low Point, Taiya Inlet entrance",16,37.0,59.2672,-135.3809,Harmonic
SEA0825,"Low Point, Taiya Inlet entrance",9,106.0,59.2672,-135.3809,Weak and variable
SEA0826,"Battery Point, Chilkoot Inlet",22,35.0,59.2169,-135.3504,Harmonic
SEA0826,"Battery Point, Chilkoot Inlet",12,133.0,59.2169,-135.3504,Harmonic
SEA0826,"Battery Point, Chilkoot Inlet",1,241.0,59.2169,-135.3504,Harmonic
SEA0827,"Glacier Point, Chilkat Inlet",19,46.0,59.1047,-135.3732,Harmonic
SEA0827,"Glacier Point, Chilkat Inlet",10,194.0,59.1047,-135.3732,Harmonic
SEA0827,"Glacier Point, Chilkat Inlet",1,341.0,59.1047,-135.3732,Harmonic
SEA0828,Eldred Rock,11,14.0,58.9653,-135.2125,Weak and variable
SEA0830,"South Inian Pass, west end",19,21.0,58.2279,-136.3545,Harmonic
SEA0830,"South Inian Pass, west end",10,80.0,58.2279,-136.3545,Harmonic
SEA0830,"South Inian Pass, west end",1,139.0,58.2279,-136.3545,Harmonic
SEA0831,"Port Althrop entr, east of George Island",33,29.0,58.2017,-136.3629,Harmonic
SEA0831,"Port Althrop entr, east of George Island",17,134.0,58.2017,-136.3629,Harmonic
SEA0831,"Port Althrop entr, east of George Island",1,239.0,58.2017,-136.3629,Harmonic
SEA0832,"Cape Spencer, 3 miles south of",21,39.0,58.1503,-136.6326,Harmonic
SEA0832,"Cape Spencer, 3 miles south of",11,137.0,58.1503,-136.6326,Harmonic
SEA0832,"Cape Spencer, 3 miles south of",1,236.0,58.1503,-136.6326,Harmonic
SEA0833,"Yakobi Rock, 1 mile west of",14,77.0,58.0827,-136.5992,Harmonic
SEA0833,"Yakobi Rock, 1 mile west of",8,235.0,58.0827,-136.5992,Harmonic
SEA0834,"Point Theodore, SW of",1,,57.8132,-136.4752,Weak and variable
SEA0835,"Point Hogan, South Passage",19,20.0,57.6882,-136.256,Harmonic
SEA0835,"Point Hogan, South Passage",10,79.0,57.6882,-136.256,Harmonic
